id,name,description,category,age_range,brand,retail_price,rental_price,image_url,available_quantity,total_quantity,rating,created_at,updated_at,pack,min_age,max_age,show_strikethrough_pricing,display_order,is_featured,subscription_category,sku
3419e4f9-daf3-4b4d-8916-d8510c7b371a,Baybee Roger Kids Painted Battery Operated Jeep for Kids,"Baybee Roger Kids Painted Battery Operated Jeep for Kids: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Baybee Roger Kids Painted Battery Operated Jeep for Kids now and give your child a fun and educational playtime. Baybee Roger Kids Painted Battery Operated Jeep for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Roger Kids Painted Battery Operated Jeep for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Roger Kids Painted Battery Operated Jeep for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Roger Kids Painted Battery Operated Jeep for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",ride_on_toys,Ride on no age,,1999.00,499.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217226021-Baybee_Roger_Kids_Painted_Battery_Operated_Jeep_for_Kids.png,1,1,4.00,2025-06-18 03:27:06.491951+00,2025-06-18 03:27:06.491951+00,standard,1,2,true,9999,false,ride_on_toys,
b0aad183-8bdd-41df-9fe8-a5d251db3bf3,Baybee Rubicon Battery Operated Jeep for Kids,"The Rubicon Electric Jeep, powered by rechargeable batteries, offers dual control modes. Parents can guide their kids with a 2.4G wireless remote, or children can drive independently, enhancing their hand-eye-foot coordination, bravery, and self-confidence by managing acceleration, steering, and direction. Designed for realism, this electric jeep features Swing Mode, a working horn, LED headlights, an RGB light on the hood, built-in tunes, Bluetooth, USB, Aux inputs, and a remote control, mimicking the experience of a real vehicle. Its twin butterfly doors, concealed charging port, and additional USB and Aux connections further enhance the playtime immersion. The kids' ride-on car includes two sturdy seats for maximum comfort and four robust wheels with suspension springs for a smooth, durable ride, ensuring long-lasting enjoyment and style during their adventures. Built with safety in mind, this jeep has a powerful engine with a slow start, bright LED lights for night-time visibility, and a steering wheel that gently adjusts the car's direction to prevent overturning, providing a secure play environment. Available colour is Red",ride_on_toys,Ride on no age,,1999.00,499.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217221192-Baybee_Rubicon_Battery_Operated_Jeep_for_Kids.webp,0,0,4.00,2025-06-18 03:27:01.505758+00,2025-06-18 03:27:01.505758+00,standard,1,2,true,9999,false,ride_on_toys,
32854d9f-83d9-4fd0-a968-c9cd50a0ff20,Baybee Rubicon Battery Operated Jeep for Kids - Grey,"Baybee rubicon Battery operated Jeep for Kids - Grey colour This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Baybee rubicon Battery operated Jeep for Kids - Grey now and give your child a fun and educational playtime. Baybee rubicon Battery operated Jeep for Kids - Grey is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee rubicon Battery operated Jeep for Kids - Grey is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee rubicon Battery operated Jeep for Kids - Grey is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee rubicon Battery operated Jeep for Kids - Grey is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",ride_on_toys,Ride on no age,,1999.00,499.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217216331-Baybee_Rubicon_Battery_Operated_Jeep_for_Kids___Grey.jpg,1,1,4.00,2025-06-18 03:26:56.555205+00,2025-06-18 03:26:56.555205+00,standard,1,2,true,9999,false,ride_on_toys,
5b9cedac-cf96-4adc-9747-89a29d212cb9,Baybee Scooter,"Baybee Scooter: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Baybee Scooter now and give your child a fun and educational playtime. Baybee Scooter is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Scooter is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Scooter is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Scooter is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",big_toys,"2-3 years, 3-4 years, 4-6 years. ",,4990.00,1247.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217178708-Baybee_Scooter.jpg,8,8,4.00,2025-06-18 03:26:18.936725+00,2025-06-18 03:26:18.936725+00,big,2,3,true,9999,false,big_toys,2TF029
7bbc5fdc-acd6-4f5c-b5db-4f57b6b918ff,Baybee Stroller for Babies with 2 Position Adjustable Seat,"Available for Silver & Gold plan only Baybee foldable lightweight stroller makes any outing a little easier! The Stroller has a durable metal frame that can hold the weight of a 1-4 years baby and has a full-sized seat with a comfortable handle, front double swivel wheels, and lockable rear wheels. The Baybee Portable baby stroller comes with a backrest of the baby stroller can be reclined from 100° to 160° for sitting, lying, or sleeping. You can also make a corresponding adjustment to the footrest for the most comfortable position. What’s more, the canopy can be adjusted freely according to different weather conditions, providing the best rest environment for the baby. Kindly note - Colours are subject to availability",big_toys,1-2 years,,3499.00,874.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217219514-Baybee_Stroller_for_Babies_with_2_Position_Adjustable_Seat.png,3,3,4.00,2025-06-18 03:26:59.880505+00,2025-06-18 03:26:59.880505+00,big,1,2,true,9999,false,big_toys,
bb27d540-e53c-42a2-bfaa-de11bca003a4,Baybee Trio Kids Magic Swing and Twister Ride,"Baybee Trio Kids Magic Swing and Twister Ride: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Baybee Trio Kids Magic Swing and Twister Ride now and give your child a fun and educational playtime. Baybee Trio Kids Magic Swing and Twister Ride is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Trio Kids Magic Swing and Twister Ride is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Trio Kids Magic Swing and Twister Ride is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Trio Kids Magic Swing and Twister Ride is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",big_toys,"2-3 years, 3-4 years, 4-6 years. ",,4000.00,1000.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217185028-Baybee_Trio_Kids_Magic_Swing_and_Twister_Ride.jpg,0,0,4.00,2025-06-18 03:26:25.262578+00,2025-06-18 03:26:25.262578+00,big,2,3,true,9999,false,big_toys,
99ff89c9-9e50-4a70-b04a-a466c8e407cc,Baybee Viper Rechargeable Battery Operated Electric Jeep - Red/Blue,"Baybee Viper Rechargeable Battery Operated Electric Jeep - Red/Blue: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Baybee Viper Rechargeable Battery Operated Electric Jeep - Red/Blue now and give your child a fun and educational playtime. Baybee Viper Rechargeable Battery Operated Electric Jeep - Red/Blue is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Viper Rechargeable Battery Operated Electric Jeep - Red/Blue is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Viper Rechargeable Battery Operated Electric Jeep - Red/Blue is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Viper Rechargeable Battery Operated Electric Jeep - Red/Blue is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",ride_on_toys,Ride on no age,,1999.00,499.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217217047-Baybee_Viper_Rechargeable_Battery_Operated_Electric_Jeep___Red_Blue.jpg,1,1,4.00,2025-06-18 03:26:57.335358+00,2025-06-18 03:26:57.335358+00,standard,1,2,true,9999,false,ride_on_toys,
0fb7f530-7ed2-44cf-bad0-c9ed2d3d67ad,Baybee Wrangler jeep,"Baybee Wrngaelr Jeep: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Baybee Wrngaelr Jeep now and give your child a fun and educational playtime. Baybee Wrngaelr Jeep is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Wrngaelr Jeep is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Wrngaelr Jeep is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baybee Wrngaelr Jeep is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",ride_on_toys,Ride on no age,,1999.00,499.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217220468-Baybee_Wrangler_jeep.png,-1,-1,4.00,2025-06-18 03:27:01.017003+00,2025-06-18 03:27:01.017003+00,standard,1,2,true,9999,false,ride_on_toys,
7dd05cfb-0cdb-4f50-9212-a371f30c4ece,Best Day Ever - Peppa Pig - Magnet Book,"A lovely magnet book full of Peppa's favourite things! Peppa and her family are out for a fun day in town and they are having the best day ever! Move your magnets to create exciting adventures for Peppa, Mummy pig, Daddy pig and George. Help build storytelling and imagination skills with this lovely, bright book.",books,"2-3 years, 3-4 years",,500.00,125.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217197532-Best_Day_Ever___Peppa_Pig___Magnet_Book.jpg,0,0,4.00,2025-06-18 03:26:37.752902+00,2025-06-18 03:26:37.752902+00,standard,2,3,true,9999,false,books,
65d99f2c-f006-4d60-8d98-fd64d8fcba77,Best Day Ever – Peppa Pig – Magnet Book,,books,"1-2 years, 2-3 years",,700.00,175.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217231914-Best_Day_Ever___Peppa_Pig___Magnet_Book.webp,5,5,4.00,2025-06-18 03:27:12.117968+00,2025-06-18 03:27:12.117968+00,standard,1,2,true,9999,false,books,
80b00b3b-4955-4840-94d9-e442755a52eb,Brain tower Block,"Brain tower Block: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Brain tower Block now and give your child a fun and educational playtime. Brain tower Block is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Brain tower Block is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Brain tower Block is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Brain tower Block is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",developmental_toys,"4-6 years, 6-8 years",,2186.00,546.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217145739-Brain_tower_Block.jpg,5,5,4.00,2025-06-18 03:25:46.008552+00,2025-06-18 03:25:46.008552+00,standard,4,6,true,9999,false,educational_toys,5TF05
fe0d5e2b-58f0-414e-8c6c-0cb2d07cee67,Busy day - Touch and Feel book,"Encourage your baby to play, explore and make their first noises with this bright, interactive playbook. Have fun with your baby exploring the colourful, high-contrast touch-and-feel pages and making different noises, from 'beep, beep' and 'ding-dong' to learning to say 'hello'. With textured patches to touch, feel and explore, this bright and sturdy board book with flaps to lift and a surprise mirror ending will engage young children from birth upwards. High-contrast colours and touch-and-feels stimulate a baby's senses, while encouraging interaction and play. A perfect first words book for all babies and toddlers. Sensory development Boosts motor skills",books,1-2 years,,450.00,112.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217213921-Busy_day___Touch_and_Feel_book.jpg,0,0,4.00,2025-06-18 03:26:54.214648+00,2025-06-18 03:26:54.214648+00,standard,1,2,true,9999,false,books,
fa9b82be-4d9f-470e-85b4-a14da81ca599,butterfly spin a gear sorter game,"1. Arrange the six geometric, colored shapes with gears on the flexible base to configure a variety of chain-reaction layouts: a row, a snake, a triangle, a square, or a circle. 2. Show your toddler how to maneuver the large, easy-to-grasp shapes, and then spin the gears – supporting their fine-motor development. 3. Each gear can be fitted only with the matching shape, strengthening your child’s understanding of different shapes and sorting skills. 4. The pieces are specially designed for little hands to grasp and easily fit on the base. 5. Regardless of the base layout, the gears will always spin, much to your toddler's delight, and enabling frustration-free playing and learning. 6. Encourage color and shape recognition by identifying them as you play together.",developmental_toys,1-2 years,,380.00,95.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217239424-butterfly_spin_a_gear_sorter_game.png,-1,-1,4.00,2025-06-18 03:27:19.856862+00,2025-06-18 03:27:19.856862+00,standard,1,2,true,9999,false,educational_toys,
6f2d6f01-1bd2-4e46-8f67-c97c64aa5afe,Candy Magnet Maze Board,"Candy Magnet Maze Board: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Candy Magnet Maze Board now and give your child a fun and educational playtime. Candy Magnet Maze Board is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Candy Magnet Maze Board is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Candy Magnet Maze Board is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Candy Magnet Maze Board is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",developmental_toys,"2-3 years, 3-4 years, 4-6 years. ",,1100.00,275.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217130100-Candy_Magnet_Maze_Board.jpg,4,4,4.00,2025-06-18 03:25:30.320434+00,2025-06-18 03:25:30.320434+00,standard,2,3,true,9999,false,educational_toys,2TF06
932f8750-b1a8-455b-9870-d8fcc8104055,Cartoon Jenga,"Cartoon Jenga: This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Cartoon Jenga now and give your child a fun and educational playtime. Cartoon Jenga is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Cartoon Jenga is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Cartoon Jenga is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Cartoon Jenga is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",developmental_toys,"4-6 years, 6-8 years",,500.00,125.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217160978-Cartoon_Jenga.webp,5,5,4.00,2025-06-18 03:26:01.275232+00,2025-06-18 03:26:01.275232+00,standard,4,6,true,9999,false,educational_toys,4TF031
54f6242b-e965-4783-8a31-fed05ff38f95,Chicco Rectangle Playpen for Kids,"Baby Playpen for Kids: Overall dimensions - L 118 x B 72 x H 84 cm This toy is designed to engage and develop essential skills in kids. At Toyflix, we make it easy to rent this toy with doorstep delivery and affordable pricing. Rent Baby Playpen for Kids now and give your child a fun and educational playtime. Baby Playpen for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baby Playpen for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baby Playard for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings. Baby Playpen for Kids is designed to support creativity, improve motor skills, and encourage interactive play. This toy helps children develop essential thinking and social skills in a fun and engaging way. Parents can rest assured as the materials used are safe, durable, and suitable for kids. It promotes creative play, allowing children to explore different ways to use it, thereby enhancing problem-solving abilities. The toy is perfect for indoor as well as outdoor use, making it flexible for various play settings.",big_toys,1-2 years,,7728.00,1932.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217230001-Chicco_Rectangle_Playpen_for_Kids.webp,1,1,4.00,2025-06-18 03:27:10.356097+00,2025-06-18 03:27:10.356097+00,big,1,2,true,9999,false,big_toys,
207dc328-642e-4f22-b965-b68cdfbc54e2,cinderella story book,"""Cinderella"""" with My Shaped Story Book. This captivating board book for kids is more than just a tale; it's an immersive adventure. Delightful illustrations leap off the pages, inviting young readers to join Cinderella on her magical journey. With its uniquely shaped design, the book adds an extra layer of excitement, making every turn of the page a visual treat. Follow Cinderella's transformation from rags to riches, accompanied by charming characters and timeless lessons. Perfect for little hands and curious minds, this shaped storybook offers a whimsical and engaging introduction to a beloved fairy tale classic.""",books,"1-2 years, 2-3 years",,199.00,49.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217236244-cinderella_story_book.png,1,1,4.00,2025-06-18 03:27:16.583555+00,2025-06-18 03:27:16.583555+00,standard,1,2,true,9999,false,books,
31caade6-be9c-418c-bdb1-f3782c4b42dd,Classic Stories Book,"Take children to the magical world of stories and fun with this amazing picture book. Each story comes with animated, colourful drawings that will give wings to children's imagination and make story time a fun, wondrous experience",books,"4-6 years, 6-8 years",,200.00,50.00,https://wucwpyitzqjukcphczhr.supabase.co/storage/v1/object/public/toy-images/toys/1750217204279-Classic_Stories_Book.jpg,8,8,4.00,2025-06-18 03:26:44.498658+00,2025-06-18 03:26:44.498658+00,standard,4,6,true,9999,false,books,
